firstName,lastName,apiVersion,script,id,firstName,lastName,likelyGender,genderScale,score,probabilityCalibrated
Darry,Mayder,namsor_api_2.0.25,LATIN,2c726418-29c8-4987-90a4-618d38ff5191,Darry,Mayder,male,-0.984004963862336,9.271602125597994,0.992002481931168
Mistie,Flowensley,namsor_api_2.0.25,LATIN,9730281c-16b6-4d67-8605-9ed74d3e7928,Mistie,Flowensley,female,0.9941293181174895,10.2739693010299,0.9970646590587448
Karah,Horners,namsor_api_2.0.25,LATIN,e2d1ffb7-0e44-420d-8402-8f24ad25b8c5,Karah,Horners,female,0.9856545094593443,9.380454613516982,0.9928272547296721
Batan,Balightal,namsor_api_2.0.25,LATIN,bf1acd08-2d77-4b18-9b37-756a8402f948,Batan,Balightal,male,-0.8237899529535246,5.4261792347434366,0.9118949764767623
Aske,Balightal,namsor_api_2.0.25,LATIN,61ca94bc-76f2-4535-b696-8b8a58a7e27c,Aske,Balightal,male,-0.6255523116502733,3.2387341766153526,0.8127761558251366
Sharie,Cleang,namsor_api_2.0.25,LATIN,1d160666-ba43-4027-b9a2-e14487801042,Sharie,Cleang,female,0.9923594073055599,10.010454506850557,0.99617970365278
Isa,Cleang,namsor_api_2.0.25,LATIN,7e6d1ab9-31b9-4ed7-a3b3-6101609752fb,Isa,Cleang,female,0.8489182745028188,5.720604200821157,0.9244591372514094
Mamina,Cleang,namsor_api_2.0.25,LATIN,53209403-cec9-49ab-92e8-8b8886f069e0,Mamina,Cleang,female,0.9552667492087914,7.623407857240494,0.9776333746043957
Lulah,Cleang,namsor_api_2.0.25,LATIN,a9f25180-a1ff-457f-b546-c8da4eaaf0bf,Lulah,Cleang,female,0.9829232125693075,9.206154115992561,0.9914616062846537
Sps,Gerry,namsor_api_2.0.25,LATIN,cfd71116-1637-497b-87e6-38c0ee30747d,Sps,Gerry,male,-0.8778661294243937,6.115348022854391,0.9389330647121968
Dontch,Tepie,namsor_api_2.0.25,LATIN,c792adf8-26e4-479c-a7ae-974d4e08ea28,Dontch,Tepie,male,-0.1475354309671595,0.5992655219876042,0.5737677154835797
Beant,Tepie,namsor_api_2.0.25,LATIN,20118b13-5314-4a07-9ad6-99eb46d2534d,Beant,Tepie,male,-0.9082531198404202,6.675865156735377,0.9541265599202101
Cings,Tepie,namsor_api_2.0.25,LATIN,782e8245-c1ee-49d8-94b7-757222d061c3,Cings,Tepie,male,-0.4052421246014406,1.9543488907524562,0.7026210623007203
Fex,Tepie,namsor_api_2.0.25,LATIN,e33e2b2f-bb2c-4f09-a5c0-7ec2d0446fc9,Fex,Tepie,male,-0.9194706617872843,6.890395262836265,0.9597353308936422
Timmie,Paynard,namsor_api_2.0.25,LATIN,afe51a0c-130d-4cd7-a50a-1b0bae4508c1,Timmie,Paynard,male,-0.6290774610990717,3.27579590997464,0.8145387305495358
Leony,Rothewson,namsor_api_2.0.25,LATIN,098ed596-5ac1-4344-a9d1-7d933956cb3d,Leony,Rothewson,female,0.7830615231396207,4.884137819323406,0.8915307615698104
Bet,Stre,namsor_api_2.0.25,LATIN,cf4619bc-0fdf-4565-9283-bd0653fcac8c,Bet,Stre,female,0.7950516932130878,5.015910329239091,0.8975258466065439
Terta,Blandez,namsor_api_2.0.25,LATIN,eae05121-97b0-4e2d-90da-3742867c5f0f,Terta,Blandez,male,-0.3183708430536316,1.4167627496835207,0.6591854215268158
Alkeson,Exnutch,namsor_api_2.0.25,LATIN,9b87c75b-8744-4f3c-bf7c-f7c7fa40ba91,Alkeson,Exnutch,male,-0.4449690147937697,2.137533268530177,0.7224845073968849
Anchird,Exnutch,namsor_api_2.0.25,LATIN,b1ce6dff-f037-42be-adb6-9f93b5cec86d,Anchird,Exnutch,male,-0.42762750688081996,2.0703747404279795,0.71381375344041
Searla,Hestes,namsor_api_2.0.25,LATIN,3f347465-dca4-40fb-9a66-dede66b9cfa2,Searla,Hestes,female,0.43808659480868717,2.1104555627005652,0.7190432974043436
Iandy,Lanks,namsor_api_2.0.25,LATIN,a2274e8c-694c-40fa-afce-4d769f81dfa6,Iandy,Lanks,female,0.11017979455592064,0.4601134614643598,0.5550898972779603
Timmy,Waterson,namsor_api_2.0.25,LATIN,98bfe213-91d6-4db4-8536-49e6dad344a7,Timmy,Waterson,male,-0.8376476977963987,5.600893525588759,0.9188238488981993
Dunch,Kuche,namsor_api_2.0.25,LATIN,343bb191-98cb-492d-8904-7c5103f34da1,Dunch,Kuche,male,-0.09671123258996617,0.4079073335282858,0.5483556162949831
Aleen,Sykess,namsor_api_2.0.25,LATIN,e4ecaa53-8872-4ca9-ad52-4c964d15a673,Aleen,Sykess,female,0.976091352677217,8.432837016143928,0.9880456763386085
Gwendy,Sykess,namsor_api_2.0.25,LATIN,0c4f68a3-07ac-4b57-b131-d9ba1db380cf,Gwendy,Sykess,female,0.991282554282076,9.878597080002109,0.995641277141038
Karia,Delez,namsor_api_2.0.25,LATIN,5ee60aab-40d3-4997-b872-407cadca880a,Karia,Delez,female,0.9985860021925868,11.697545280574786,0.9992930010962934
Coxah,Coniple,namsor_api_2.0.25,LATIN,17b00575-e969-4351-8bb8-05b3b397a70c,Coxah,Coniple,male,-0.1241252560326005,0.5123913071020426,0.5620626280163002
Joyces,Caineson,namsor_api_2.0.25,LATIN,9caf726d-9a96-4392-842e-1ede3c054fcd,Joyces,Caineson,male,-0.6336149606516055,3.3254566437503996,0.8168074803258027
Ellena,Caineson,namsor_api_2.0.25,LATIN,a52e9784-df5a-4ca3-85a8-08d4bf6534c3,Ellena,Caineson,female,0.9989803345720705,12.024494054415094,0.9994901672860352
Lillen,Mcgowaymond,namsor_api_2.0.25,LATIN,c9625c87-4b26-4db3-96c7-4221cba626d9,Lillen,Mcgowaymond,female,0.6776944135621268,3.989855033692237,0.8388472067810634
Quarke,Fuleng,namsor_api_2.0.25,LATIN,9ae089dd-829e-4d23-8d39-35060ed6b123,Quarke,Fuleng,female,0.28526521970098506,1.2525385391683699,0.6426326098504925
Stevey,Hoopez,namsor_api_2.0.25,LATIN,53bcf0e7-b106-4e52-9613-f727c0532b4f,Stevey,Hoopez,female,0.5802690774356161,2.8491083991349484,0.790134538717808
Ritany,Daughttley,namsor_api_2.0.25,LATIN,2bef5b63-3931-4e45-a614-8b1b1fc9d167,Ritany,Daughttley,female,0.189467359401166,0.7670436250116239,0.594733679700583
Rasatik,Resendent,namsor_api_2.0.25,LATIN,e4e6e795-419e-4bb5-85af-ff0fa3b5666e,Rasatik,Resendent,male,-0.261618956903203,1.143864521476047,0.6308094784516015
Violan,Mayods,namsor_api_2.0.25,LATIN,baf670cb-2f30-4b61-b2fb-662b88b65a19,Violan,Mayods,male,-0.2993712951270753,1.3206056607033503,0.6496856475635376
Berty,Mayods,namsor_api_2.0.25,LATIN,ed01f5d7-c18c-4c2a-9bad-a28efb3e6dc6,Berty,Mayods,female,0.2835240018691496,1.2443143057918034,0.6417620009345748
Fredy,Mayods,namsor_api_2.0.25,LATIN,5525feef-f7e7-47e6-a1a1-a872d9660c08,Fredy,Mayods,male,-0.9777042234049858,8.77131589833759,0.9888521117024929
Shard,Mayods,namsor_api_2.0.25,LATIN,2bef2694-2623-4031-a296-aee1127dd3c2,Shard,Mayods,male,-0.9778170303550133,8.802760697150099,0.9889085151775067
Fany,Mayods,namsor_api_2.0.25,LATIN,151a7c8f-27b0-4e40-844e-40043041a56a,Fany,Mayods,female,0.9953243858307326,10.501586591953235,0.9976621929153663
Alvira,Foxter,namsor_api_2.0.25,LATIN,67a72cb8-18fa-437a-999d-47a3567a9513,Alvira,Foxter,female,0.9967378224360466,10.861560493400354,0.9983689112180233
Murie,Polliamposs,namsor_api_2.0.25,LATIN,367fac8d-9e72-4e26-8ae5-a046e90d39d2,Murie,Polliamposs,female,0.9958313646195467,10.616361364862513,0.9979156823097733
Trise,Hacle,namsor_api_2.0.25,LATIN,b381e605-068a-4c61-9c1d-b26b77b21ac2,Trise,Hacle,female,0.9091980939479014,6.692267728821513,0.9545990469739507
Hatty,Lowelliott,namsor_api_2.0.25,LATIN,79a132ea-8c07-4fac-8738-3ea0bdb7f30c,Hatty,Lowelliott,female,0.9883383600479938,9.587601221500876,0.9941691800239969
Mathy,Meltoney,namsor_api_2.0.25,LATIN,28d012d3-4c32-4a6e-a595-b327e848a0b6,Mathy,Meltoney,female,0.744491139491279,4.548589083225451,0.8722455697456395
Berios,Apie,namsor_api_2.0.25,LATIN,9bf11b19-657f-44f1-a36a-ad4b0aa8072f,Berios,Apie,male,-0.5791456626901521,2.840988413349031,0.789572831345076
Cines,Apie,namsor_api_2.0.25,LATIN,5258a262-2af4-458e-8b1a-6a4d1f27e3a2,Cines,Apie,male,-0.4046857156967183,1.9501660105240717,0.7023428578483591
Frunch,Apie,namsor_api_2.0.25,LATIN,f1dd5e71-a720-4121-95f2-b38309245f79,Frunch,Apie,male,-0.08973642155695138,0.38008779519194036,0.5448682107784757
Mes,Kake,namsor_api_2.0.25,LATIN,f1d6ebb3-91cc-44f6-b360-a5953ac9f119,Mes,Kake,male,-0.6838727783013865,4.1287562861232345,0.8419363891506932
Willah,Fryes,namsor_api_2.0.25,LATIN,4109d873-472a-481a-8105-41e705688f6e,Willah,Fryes,female,0.3906174411069805,1.8485112013378282,0.6953087205534902
Hanne,Hodes,namsor_api_2.0.25,LATIN,88576552-faa8-42c1-a4cf-05b022cf0f2d,Hanne,Hodes,female,0.9891466421795165,9.659436284482034,0.9945733210897583
Adria,Cookentaney,namsor_api_2.0.25,LATIN,d557cb8b-2c2b-487f-88b5-04a2c7a7b38d,Adria,Cookentaney,female,0.9969002501082989,10.912634957129107,0.9984501250541494
Hellia,Popelase,namsor_api_2.0.25,LATIN,1bbffbad-3954-473e-8177-46a98da1f5b1,Hellia,Popelase,female,0.37655008781216637,1.7538713225386147,0.6882750439060832
Hanne,Colleruces,namsor_api_2.0.25,LATIN,ca76d5db-c79d-4dd8-9e8a-8a9d1800e2be,Hanne,Colleruces,female,0.9962519194335591,10.722708713094775,0.9981259597167795
Guyne,Burtiz,namsor_api_2.0.25,LATIN,4df7c704-366a-4dc7-8b60-5cc4ca46f09f,Guyne,Burtiz,female,0.2543021851688172,1.1114584187851193,0.6271510925844086
Darlie,Blacks,namsor_api_2.0.25,LATIN,6d0335f2-ebf2-4886-9d80-fff504a5b8c6,Darlie,Blacks,male,-0.05811449476909614,0.2340326005002282,0.5290572473845481
Leony,Blacks,namsor_api_2.0.25,LATIN,19fa7de6-4678-43a3-b104-0164f6b6fb89,Leony,Blacks,female,0.8062313535060188,5.156429077202482,0.9031156767530094
Bobbyn,Coopelandez,namsor_api_2.0.25,LATIN,1dea9b71-36ec-489f-a291-b86f558c4a0d,Bobbyn,Coopelandez,male,-0.07874943855085514,0.3365541462800295,0.5393747192754276
Alaton,Mornaned,namsor_api_2.0.25,LATIN,abf1a48e-6577-4573-9baa-7e78cf33b2c8,Alaton,Mornaned,male,-0.4120833371818544,2.0068887920798133,0.7060416685909272
Arkard,Mornaned,namsor_api_2.0.25,LATIN,cb3ea5a5-5580-4f4a-aca0-7fad7f2165f4,Arkard,Mornaned,male,-0.5422836097501358,2.6024273587186215,0.7711418048750679
Muffs,Gres,namsor_api_2.0.25,LATIN,d7976c11-989d-4ff4-adcc-622caf37a418,Muffs,Gres,male,-0.4075235320193651,1.971638746275957,0.7037617660096825
Lerome,Foxter,namsor_api_2.0.25,LATIN,3b5f6d2d-dee9-4a23-b37f-9762cfd81e4d,Lerome,Foxter,male,-0.9724499909809055,8.200793983750422,0.9862249954904527
Derina,Foxter,namsor_api_2.0.25,LATIN,eb37025e-da32-4741-b949-d99690fa7c75,Derina,Foxter,female,0.9980088769579898,11.355264081683345,0.9990044384789949
Prilly,Fulloydez,namsor_api_2.0.25,LATIN,789c368a-cf62-4936-833f-7fab1c597bda,Prilly,Fulloydez,female,0.797197820978959,5.041415902764697,0.8985989104894795
Evane,Lerez,namsor_api_2.0.25,LATIN,36241614-0dae-493d-9452-78e55512d8d7,Evane,Lerez,female,0.9039057263779846,6.603680492486198,0.9519528631889923
Andona,Winsley,namsor_api_2.0.25,LATIN,d7baf2b9-13c6-46cc-bc28-0a40b4e1fb74,Andona,Winsley,female,0.5916230932532518,2.934659762860761,0.7958115466266259
Genee,Nichoan,namsor_api_2.0.25,LATIN,e28fb976-734f-4d4d-a743-7e06f6de38b8,Genee,Nichoan,female,0.9827996868616149,9.19894588135972,0.9913998434308074
Andace,Kinson,namsor_api_2.0.25,LATIN,70d92284-8ed0-4023-a15c-655d5a773ae1,Andace,Kinson,female,0.16975528439411902,0.6809657052894809,0.5848776421970595
Preo,Higast,namsor_api_2.0.25,LATIN,d96feb8e-ea48-462e-bdc3-f5dd560f8bd7,Preo,Higast,male,-0.8544811267689478,5.785387114974711,0.9272405633844739
Therie,Macdonadows,namsor_api_2.0.25,LATIN,42ff374e-f524-4360-a924-8c073e541872,Therie,Macdonadows,female,0.1829937855928805,0.7311205015493698,0.5914968927964402
Alik,Spedlinale,namsor_api_2.0.25,LATIN,6f4fc645-d725-4e68-95a6-119121d3845c,Alik,Spedlinale,male,-0.9445455866811094,7.394618929760227,0.9722727933405547
Goles,Apeau,namsor_api_2.0.25,LATIN,23045a72-e8ce-415e-b029-874388c3d36a,Goles,Apeau,male,-0.5578057872090001,2.696886933907166,0.7789028936045
Wheard,Shbre,namsor_api_2.0.25,LATIN,f7dde348-0f41-495e-8719-ded52a8d78b7,Wheard,Shbre,male,-0.6274269367004586,3.2582846502132483,0.8137134683502293
Whark,Cres,namsor_api_2.0.25,LATIN,93ecec15-35e4-4a16-bb01-ffe1e938a57b,Whark,Cres,male,-0.5308644276703551,2.5375451893766936,0.7654322138351776
Ars,Cres,namsor_api_2.0.25,LATIN,60695851-e1ab-406f-b2af-4bcf3c0a701b,Ars,Cres,male,-0.828748281775805,5.5154932646965875,0.9143741408879025
Seginon,Asoppor,namsor_api_2.0.25,LATIN,e8d8e148-2544-49f1-8a05-d470fc308fd6,Seginon,Asoppor,male,-0.44409953828282944,2.1340804454638516,0.7220497691414147
Beneb,Asoppor,namsor_api_2.0.25,LATIN,df0e03cd-9190-40f7-8995-7a689252a2e2,Beneb,Asoppor,male,-0.5999573294642064,3.0019258781683362,0.7999786647321032
Sadra,Rodwative,namsor_api_2.0.25,LATIN,4a235629-de32-4d87-834c-73cab7781af5,Sadra,Rodwative,female,0.9593370725172301,7.726781460524137,0.979668536258615
Sarid,Sageng,namsor_api_2.0.25,LATIN,d6981fb6-4072-4188-8abd-678f60b76dc7,Sarid,Sageng,male,-0.3491602878953377,1.58581466796727,0.6745801439476689
Goros,Sageng,namsor_api_2.0.25,LATIN,ad0ed8b3-f2bb-4209-99c4-db88441c9729,Goros,Sageng,male,-0.5782370008059428,2.8344632972811254,0.7891185004029714
Elebola,Sageng,namsor_api_2.0.25,LATIN,1b73156f-aeff-43b9-b32c-93890e17cf1f,Elebola,Sageng,female,0.5433710879170319,2.6087992012899477,0.771685543958516
Proxima,Sageng,namsor_api_2.0.25,LATIN,95ee270d-5f6a-44b5-979d-fe7ab082598b,Proxima,Sageng,female,0.4986852907128214,2.3718622870675006,0.7493426453564107
Weia,Sageng,namsor_api_2.0.25,LATIN,b2bb724d-8b96-4197-bcb5-dc25f772e95c,Weia,Sageng,female,0.9569008808372361,7.663592314251517,0.9784504404186181
Melvia,Adavisons,namsor_api_2.0.25,LATIN,47c72fbf-0091-4b25-858c-1f701f5c5a56,Melvia,Adavisons,female,0.9985759090624013,11.690432566442283,0.9992879545312007
Mael,Adavisons,namsor_api_2.0.25,LATIN,2bad8eb0-5173-414c-8977-b147f209f923,Mael,Adavisons,male,-0.979210445579866,9.009401694850169,0.989605222789933
Maryne,Adavisons,namsor_api_2.0.25,LATIN,4aa9af90-f070-4d72-a9b2-30abe89979e3,Maryne,Adavisons,female,0.998340735971625,11.537590707608864,0.9991703679858125
Duhrid,Drelcate,namsor_api_2.0.25,LATIN,680ee885-4865-4182-946b-6f7dfe84678e,Duhrid,Drelcate,male,-0.439276862142,2.1150974497880526,0.719638431071
Jumars,Pead,namsor_api_2.0.25,LATIN,6847e29a-9a9f-4783-adca-269b1adc8de3,Jumars,Pead,male,-0.47297484037568416,2.2541498554149086,0.7364874201878421
Hont,Pead,namsor_api_2.0.25,LATIN,21e53cb8-8184-43e8-8a58-2da5e6a6c1f2,Hont,Pead,male,-0.18509748672753945,0.7427438911796289,0.5925487433637697
Artis,Hanghanson,namsor_api_2.0.25,LATIN,87ed6693-4409-41fe-bb13-2175a340ba73,Artis,Hanghanson,male,-0.9763430419121022,8.453918994668605,0.9881715209560511
Lina,Popez,namsor_api_2.0.25,LATIN,21f2e3e7-0bb9-40a9-b2ba-ae5098fc463c,Lina,Popez,female,0.9994273990343006,12.601537444565906,0.9997136995171503
Tonioe,Ments,namsor_api_2.0.25,LATIN,7f30fe09-d69d-43f2-a518-0d2c6555c35d,Tonioe,Ments,male,-0.18234789823940045,0.728241980576122,0.5911739491197002
Allene,Noeley,namsor_api_2.0.25,LATIN,0e135a5c-4a18-45b1-b83a-0b03d4d4c6bb,Allene,Noeley,female,0.996516646193556,10.795958562504026,0.998258323096778
Dandy,Cartez,namsor_api_2.0.25,LATIN,6d8318e2-60ec-410e-8493-a830bd0724c7,Dandy,Cartez,male,-0.6623087550931599,3.7079688051923227,0.83115437754658
Hughan,Cartez,namsor_api_2.0.25,LATIN,a06d8fc2-0fd5-4136-8499-99368680de94,Hughan,Cartez,male,-0.40615168458922923,1.961215095333351,0.7030758422946146
Emilla,Cartez,namsor_api_2.0.25,LATIN,4cc1e828-1ac2-4750-8806-910c8e5f33ff,Emilla,Cartez,female,0.990276573504127,9.769379360889921,0.9951382867520635
Gabrin,Gilleranks,namsor_api_2.0.25,LATIN,ae171205-2401-4620-aedb-774227a7f439,Gabrin,Gilleranks,male,-0.2180074020851881,0.9316048365885763,0.609003701042594
Anae,Sancasey,namsor_api_2.0.25,LATIN,6ad18b18-ec72-4023-8d6b-80cc21059149,Anae,Sancasey,female,0.9804962488344564,9.073253110805283,0.9902481244172282
Lios,Lette,namsor_api_2.0.25,LATIN,a5501f73-d441-4612-a376-d66362cc7eb6,Lios,Lette,male,-0.8113577350664205,5.228025979239071,0.9056788675332103
Croo,Lette,namsor_api_2.0.25,LATIN,36222e8c-93a7-47dc-b7af-863a0b8dbef7,Croo,Lette,male,-0.47685202719401865,2.2711919297227467,0.7384260135970093
Jerek,Mcleaney,namsor_api_2.0.25,LATIN,085d6204-efce-45d1-b73b-339bc909a4e4,Jerek,Mcleaney,male,-0.9988539116395525,11.90761315403148,0.9994269558197763
Leenny,Pughanders,namsor_api_2.0.25,LATIN,71e93205-09f8-4d15-a22e-f06a4cb99096,Leenny,Pughanders,female,0.3081222001215398,1.3642132695875233,0.6540611000607699
Anda,Jimes,namsor_api_2.0.25,LATIN,3f23cae4-8a88-42cf-877c-64fec33dc702,Anda,Jimes,female,0.9873449476219538,9.505843665747996,0.9936724738109769
Luxion,Coarswing,namsor_api_2.0.25,LATIN,979ee450-5f13-483a-839a-d93a584a2866,Luxion,Coarswing,male,-0.9233658243775906,6.977108302641469,0.9616829121887953
Walles,Wellenez,namsor_api_2.0.25,LATIN,65b0137a-e838-484e-aafa-753db6c3a848,Walles,Wellenez,male,-0.4477731655745505,2.1487335409803876,0.7238865827872752
Sadine,Simson,namsor_api_2.0.25,LATIN,22e905cf-7b52-489e-a366-a7e18959492f,Sadine,Simson,female,0.967075408850455,7.958923846412951,0.9835377044252275
Tabih,Ailled,namsor_api_2.0.25,LATIN,f3917cbd-105d-48cf-8c46-5dd133e2d493,Tabih,Ailled,female,0.060891620155482995,0.2437584058691016,0.5304458100777415
Cella,Ailled,namsor_api_2.0.25,LATIN,801d462b-360e-4cb1-9773-a0c4d150bff7,Cella,Ailled,female,0.9988179970378319,11.876757236484309,0.999408998518916
Zinor,Proorbeng,namsor_api_2.0.25,LATIN,d85f2ef8-3504-49d1-9872-cb3b359db74f,Zinor,Proorbeng,male,-0.34350535641930424,1.5533623061241784,0.6717526782096521
Unukath,Proorbeng,namsor_api_2.0.25,LATIN,cef9eb95-d148-4d22-9ba6-0587dd4c04f4,Unukath,Proorbeng,female,0.3806783462792984,1.780987139642754,0.6903391731396492
Arkar,Distured,namsor_api_2.0.25,LATIN,af230067-516d-4f78-8430-6db5108bbd9d,Arkar,Distured,male,-0.9773833498824549,8.686925954937756,0.9886916749412274
Gorab,Distured,namsor_api_2.0.25,LATIN,70805c08-84ca-4929-b0a8-74ea56ff59c6,Gorab,Distured,male,-0.9827831249933499,9.197983365453368,0.9913915624966749
Alzird,Distured,namsor_api_2.0.25,LATIN,aec3dcac-420a-4aca-a8b1-c127d0d434c1,Alzird,Distured,male,-0.5024729941426076,2.390210699364033,0.7512364970713038
Hamak,Distured,namsor_api_2.0.25,LATIN,657db82c-9c10-4f22-9e85-57ed178744c1,Hamak,Distured,male,-0.5600547235679723,2.71124040206157,0.7800273617839861
Gimph,Distured,namsor_api_2.0.25,LATIN,baa27b6f-4d7e-4729-bd36-1656892be221,Gimph,Distured,male,-0.17020453699449467,0.6826395057281687,0.5851022684972473
Kimena,Thorney,namsor_api_2.0.25,LATIN,0d6c3418-ea42-4daf-a3bb-8b767d984803,Kimena,Thorney,female,0.9636880084646187,7.85062924136988,0.9818440042323093
Annon,Thorney,namsor_api_2.0.25,LATIN,4f0c13f7-49d3-4daa-a036-c5845fb0676a,Annon,Thorney,male,-0.9952696516699264,10.489947954817168,0.9976348258349632
Canonon,Righturter,namsor_api_2.0.25,LATIN,2cc5d223-947c-41ca-b044-35a9656d12ee,Canonon,Righturter,male,-0.34649870524133464,1.570454418977256,0.6732493526206673
Markton,Wassird,namsor_api_2.0.25,LATIN,a2332b2e-4655-45bb-aa1e-8fa980ac1f3b,Markton,Wassird,male,-0.33666169092979725,1.5149823958743198,0.6683308454648986
Teronan,Conaly,namsor_api_2.0.25,LATIN,c47b4557-a28e-4740-b944-68c1e59a2a9b,Teronan,Conaly,male,-0.4008802368441047,1.9219038987349037,0.7004401184220523
Rotanin,Wassird,namsor_api_2.0.25,LATIN,952a6254-b016-4bd4-9809-398173b4614b,Rotanin,Wassird,male,-0.33935987290269054,1.5300008329292325,0.6696799364513453
Rasaleh,Wassird,namsor_api_2.0.25,LATIN,de904ff8-8304-4546-9cff-02e6e7f05cb8,Rasaleh,Wassird,male,-0.12483633380137604,0.5150748243142258,0.562418166900688
Antino,Wassird,namsor_api_2.0.25,LATIN,a4740c3d-cc7a-4f0b-91f3-bb8af6da9a16,Antino,Wassird,male,-0.9861000581330204,9.412008220390987,0.9930500290665102
Bra,Combson,namsor_api_2.0.25,LATIN,726e5f9b-142f-45f5-84f6-df9cf3b13905,Bra,Combson,male,-0.004782829359716967,0.018439560502472002,0.5023914146798585
Arllia,Mccarveymon,namsor_api_2.0.25,LATIN,b2c7bce1-531e-41c4-bf18-dbc9b0da1489,Arllia,Mccarveymon,female,0.28631977856389645,1.2575378177534304,0.6431598892819482
Bony,Williotters,namsor_api_2.0.25,LATIN,7c782932-71db-4823-aeca-6345ea7ee8f7,Bony,Williotters,male,-0.538907561029609,2.5828660718446557,0.7694537805148045
Eduana,Williotters,namsor_api_2.0.25,LATIN,52cd7146-4ecb-47b8-844b-e727afabb742,Eduana,Williotters,female,0.9803878821348964,9.067711654465128,0.9901939410674482
Naomin,Gordond,namsor_api_2.0.25,LATIN,bdcf7ed5-1f90-4c20-bd8a-b15a2d9eeaad,Naomin,Gordond,female,0.01284499408489137,0.10580347110411041,0.5064224970424457
Timmie,Webstes,namsor_api_2.0.25,LATIN,c848712d-7a3b-45a9-887b-d12ad1440e04,Timmie,Webstes,male,-0.6492200071997178,3.5163007515382745,0.8246100035998589
Byrona,Alfordonard,namsor_api_2.0.25,LATIN,06c597b1-e375-481d-9e9b-d429e012f2eb,Byrona,Alfordonard,female,0.5457510819987843,2.6228677572648635,0.7728755409993922
Russey,Dillips,namsor_api_2.0.25,LATIN,8efa2ed8-efbb-4c85-ab70-eaf84271e444,Russey,Dillips,male,-0.19833482761533472,0.8170340954093261,0.5991674138076674
Morms,Melte,namsor_api_2.0.25,LATIN,b1e54e9a-7968-407e-8dff-5a9b9f84bdfd,Morms,Melte,male,-0.2172772446837532,0.9272528645406196,0.6086386223418766
Toniel,Sweene,namsor_api_2.0.25,LATIN,4dea0af3-cb7f-4920-a105-0d9178f151fe,Toniel,Sweene,female,0.22625499290542805,0.9813518953465065,0.613127496452714
Clues,Erle,namsor_api_2.0.25,LATIN,b5a108bf-adc7-41f9-968f-324c29f69cc7,Clues,Erle,male,-0.4177928758242786,2.0337914706512237,0.7088964379121393
Krus,Prist,namsor_api_2.0.25,LATIN,d0a86494-72cd-47c2-8294-8c5ff30e1bc1,Krus,Prist,male,-0.8141759240003839,5.269658803280528,0.9070879620001919
Lan,Roachoanand,namsor_api_2.0.25,LATIN,f692ec41-e595-44cb-a0f8-1a7324332e32,Lan,Roachoanand,female,0.5460995278621121,2.6249419096093476,0.7730497639310561
Hones,Man,namsor_api_2.0.25,LATIN,edc82dc6-fc69-402a-93cc-8d6e455ee6cb,Hones,Man,male,-0.5903247809867365,2.9245384625778144,0.7951623904933682
Powhex,Betie,namsor_api_2.0.25,LATIN,ef754aa1-919c-4ed7-a910-9292a7bb3566,Powhex,Betie,male,-0.6279625681457293,3.2639363595792616,0.8139812840728646
Katiey,Gallencis,namsor_api_2.0.25,LATIN,1186d008-930f-4de7-88db-e9a8d1599292,Katiey,Gallencis,female,0.6847367843093584,4.149757550232856,0.8423683921546792
Caphird,Crioncery,namsor_api_2.0.25,LATIN,291d3692-525b-4d35-8013-bf30fc2d1d4c,Caphird,Crioncery,male,-0.32334122790098285,1.4428645206066122,0.6616706139504914
Leneva,Sosalinson,namsor_api_2.0.25,LATIN,e32ded48-4eea-4d80-a71f-f755cd48e97c,Leneva,Sosalinson,female,0.4583256449781019,2.1917967922633252,0.729162822489051
Tanley,Sosalinson,namsor_api_2.0.25,LATIN,fe93c458-5b89-40f9-97e1-7bdf01202324,Tanley,Sosalinson,female,0.9227733700705139,6.963425546646725,0.9613866850352569
Eilace,Hardley,namsor_api_2.0.25,LATIN,f950c642-cd90-4b1b-98a1-b49fb56fec18,Eilace,Hardley,female,0.18151433836717779,0.7250888637807332,0.5907571691835889
Karay,Talls,namsor_api_2.0.25,LATIN,26272ecc-de80-4d5b-b38f-455fd2c88b20,Karay,Talls,male,-0.1729808577692291,0.6930039259690799,0.5864904288846146
Teryla,Keithunts,namsor_api_2.0.25,LATIN,becd72ae-187c-4d33-b211-d5e5ae8d265d,Teryla,Keithunts,female,0.4855216065778747,2.3101766052545614,0.7427608032889373
Hollie,Cooperkins,namsor_api_2.0.25,LATIN,b6655f5c-f300-4758-b504-6c18bb9b386c,Hollie,Cooperkins,female,0.9769648882344137,8.586589222380155,0.9884824441172069
Gerly,Cooperkins,namsor_api_2.0.25,LATIN,9e67abb5-127b-42be-a673-c12b03d2bc93,Gerly,Cooperkins,female,0.9443843066396931,7.391546883371618,0.9721921533198465
Joandy,Barbes,namsor_api_2.0.25,LATIN,4cce41f3-d761-4a99-aded-30fb8830c571,Joandy,Barbes,male,-0.9954328115686317,10.525049964034842,0.9977164057843159
Andrey,Cooperkins,namsor_api_2.0.25,LATIN,bc475959-ed83-4635-a2dc-55618a01317d,Andrey,Cooperkins,male,-0.9315568263601133,7.173215857811236,0.9657784131800566
Irmark,Barbes,namsor_api_2.0.25,LATIN,b8e12427-e8ba-4e96-9f15-b08b23ad7952,Irmark,Barbes,male,-0.5045780153049766,2.4005302213804285,0.7522890076524883
